Code,GeoFips,GeoName,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,NoteRef
CAEMP25N-10,27009,"Benton, MN",2020,Number of jobs,0,23272,
CAEMP25N-10,27009,"Benton, MN",2021,Number of jobs,0,23747,
CAEMP25N-10,27009,"Benton, MN",2022,Number of jobs,0,24618,
CAEMP25N-10,27011,"Big Stone, MN",2018,Number of jobs,0,2758,
CAEMP25N-10,27011,"Big Stone, MN",2019,Number of jobs,0,2748,
CAEMP25N-10,27011,"Big Stone, MN",2020,Number of jobs,0,2677,
CAEMP25N-10,27011,"Big Stone, MN",2021,Number of jobs,0,2710,
CAEMP25N-10,27011,"Big Stone, MN",2022,Number of jobs,0,2749,
CAEMP25N-10,27013,"Blue Earth, MN",2018,Number of jobs,0,51051,
CAEMP25N-10,27013,"Blue Earth, MN",2019,Number of jobs,0,51485,
CAEMP25N-10,27013,"Blue Earth, MN",2020,Number of jobs,0,48755,
CAEMP25N-10,27013,"Blue Earth, MN",2021,Number of jobs,0,49893,
CAEMP25N-10,27013,"Blue Earth, MN",2022,Number of jobs,0,51730,
CAEMP25N-10,27015,"Brown, MN",2018,Number of jobs,0,18611,
CAEMP25N-10,27015,"Brown, MN",2019,Number of jobs,0,18286,
CAEMP25N-10,27015,"Brown, MN",2020,Number of jobs,0,17319,
CAEMP25N-10,27015,"Brown, MN",2021,Number of jobs,0,17382,
CAEMP25N-10,27015,"Brown, MN",2022,Number of jobs,0,17749,
CAEMP25N-10,27017,"Carlton, MN",2018,Number of jobs,0,17704,
CAEMP25N-10,27017,"Carlton, MN",2019,Number of jobs,0,17379,
CAEMP25N-10,27017,"Carlton, MN",2020,Number of jobs,0,16538,
CAEMP25N-10,27017,"Carlton, MN",2021,Number of jobs,0,17063,
CAEMP25N-10,27017,"Carlton, MN",2022,Number of jobs,0,17653,
CAEMP25N-10,27019,"Carver, MN",2018,Number of jobs,0,59321,
CAEMP25N-10,27019,"Carver, MN",2019,Number of jobs,0,58978,
CAEMP25N-10,27019,"Carver, MN",2020,Number of jobs,0,56948,
CAEMP25N-10,27019,"Carver, MN",2021,Number of jobs,0,59349,
CAEMP25N-10,27019,"Carver, MN",2022,Number of jobs,0,62805,
CAEMP25N-10,27021,"Cass, MN",2018,Number of jobs,0,16058,
CAEMP25N-10,27021,"Cass, MN",2019,Number of jobs,0,15809,
CAEMP25N-10,27021,"Cass, MN",2020,Number of jobs,0,14989,
CAEMP25N-10,27021,"Cass, MN",2021,Number of jobs,0,17696,
CAEMP25N-10,27021,"Cass, MN",2022,Number of jobs,0,16618,
CAEMP25N-10,27023,"Chippewa, MN",2018,Number of jobs,0,8129,
CAEMP25N-10,27023,"Chippewa, MN",2019,Number of jobs,0,8080,
CAEMP25N-10,27023,"Chippewa, MN",2020,Number of jobs,0,7702,
CAEMP25N-10,27023,"Chippewa, MN",2021,Number of jobs,0,7714,
CAEMP25N-10,27023,"Chippewa, MN",2022,Number of jobs,0,7748,
CAEMP25N-10,27025,"Chisago, MN",2018,Number of jobs,0,22841,
CAEMP25N-10,27025,"Chisago, MN",2019,Number of jobs,0,22875,
CAEMP25N-10,27025,"Chisago, MN",2020,Number of jobs,0,22469,
CAEMP25N-10,27025,"Chisago, MN",2021,Number of jobs,0,23523,
CAEMP25N-10,27025,"Chisago, MN",2022,Number of jobs,0,23937,
CAEMP25N-10,27027,"Clay, MN",2018,Number of jobs,0,29401,
CAEMP25N-10,27027,"Clay, MN",2019,Number of jobs,0,29513,
CAEMP25N-10,27027,"Clay, MN",2020,Number of jobs,0,28538,
CAEMP25N-10,27027,"Clay, MN",2021,Number of jobs,0,29205,
CAEMP25N-10,27027,"Clay, MN",2022,Number of jobs,0,30319,
CAEMP25N-10,27029,"Clearwater, MN",2018,Number of jobs,0,4336,
CAEMP25N-10,27029,"Clearwater, MN",2019,Number of jobs,0,4293,
CAEMP25N-10,27029,"Clearwater, MN",2020,Number of jobs,0,4105,
CAEMP25N-10,27029,"Clearwater, MN",2021,Number of jobs,0,4293,
CAEMP25N-10,27029,"Clearwater, MN",2022,Number of jobs,0,4290,
CAEMP25N-10,27031,"Cook, MN",2018,Number of jobs,0,4189,
CAEMP25N-10,27031,"Cook, MN",2019,Number of jobs,0,4159,
CAEMP25N-10,27031,"Cook, MN",2020,Number of jobs,0,3816,
CAEMP25N-10,27031,"Cook, MN",2021,Number of jobs,0,3907,
CAEMP25N-10,27031,"Cook, MN",2022,Number of jobs,0,3948,
CAEMP25N-10,27033,"Cottonwood, MN",2018,Number of jobs,0,7379,
CAEMP25N-10,27033,"Cottonwood, MN",2019,Number of jobs,0,7422,
CAEMP25N-10,27033,"Cottonwood, MN",2020,Number of jobs,0,7582,
CAEMP25N-10,27033,"Cottonwood, MN",2021,Number of jobs,0,7898,
CAEMP25N-10,27033,"Cottonwood, MN",2022,Number of jobs,0,8142,
CAEMP25N-10,27035,"Crow Wing, MN",2018,Number of jobs,0,41176,
CAEMP25N-10,27035,"Crow Wing, MN",2019,Number of jobs,0,40957,
CAEMP25N-10,27035,"Crow Wing, MN",2020,Number of jobs,0,39156,
CAEMP25N-10,27035,"Crow Wing, MN",2021,Number of jobs,0,40850,
CAEMP25N-10,27035,"Crow Wing, MN",2022,Number of jobs,0,42967,
CAEMP25N-10,27037,"Dakota, MN",2018,Number of jobs,0,255250,
CAEMP25N-10,27037,"Dakota, MN",2019,Number of jobs,0,255793,
CAEMP25N-10,27037,"Dakota, MN",2020,Number of jobs,0,244972,
CAEMP25N-10,27037,"Dakota, MN",2021,Number of jobs,0,251738,
CAEMP25N-10,27037,"Dakota, MN",2022,Number of jobs,0,261552,
CAEMP25N-10,27039,"Dodge, MN",2018,Number of jobs,0,9439,
CAEMP25N-10,27039,"Dodge, MN",2019,Number of jobs,0,9294,
CAEMP25N-10,27039,"Dodge, MN",2020,Number of jobs,0,9113,
CAEMP25N-10,27039,"Dodge, MN",2021,Number of jobs,0,9183,
CAEMP25N-10,27039,"Dodge, MN",2022,Number of jobs,0,9395,
CAEMP25N-10,27041,"Douglas, MN",2018,Number of jobs,0,26907,
CAEMP25N-10,27041,"Douglas, MN",2019,Number of jobs,0,27201,
CAEMP25N-10,27041,"Douglas, MN",2020,Number of jobs,0,26456,
CAEMP25N-10,27041,"Douglas, MN",2021,Number of jobs,0,27270,
CAEMP25N-10,27041,"Douglas, MN",2022,Number of jobs,0,28006,
CAEMP25N-10,27043,"Faribault, MN",2018,Number of jobs,0,7215,
CAEMP25N-10,27043,"Faribault, MN",2019,Number of jobs,0,7127,
CAEMP25N-10,27043,"Faribault, MN",2020,Number of jobs,0,6994,
CAEMP25N-10,27043,"Faribault, MN",2021,Number of jobs,0,7110,
CAEMP25N-10,27043,"Faribault, MN",2022,Number of jobs,0,7345,
CAEMP25N-10,27045,"Fillmore, MN",2018,Number of jobs,0,10627,
CAEMP25N-10,27045,"Fillmore, MN",2019,Number of jobs,0,10686,
CAEMP25N-10,27045,"Fillmore, MN",2020,Number of jobs,0,10600,
CAEMP25N-10,27045,"Fillmore, MN",2021,Number of jobs,0,10903,
CAEMP25N-10,27045,"Fillmore, MN",2022,Number of jobs,0,11070,
CAEMP25N-10,27047,"Freeborn, MN",2018,Number of jobs,0,16835,
CAEMP25N-10,27047,"Freeborn, MN",2019,Number of jobs,0,16866,
CAEMP25N-10,27047,"Freeborn, MN",2020,Number of jobs,0,16171,
CAEMP25N-10,27047,"Freeborn, MN",2021,Number of jobs,0,16310,
CAEMP25N-10,27047,"Freeborn, MN",2022,Number of jobs,0,16777,
CAEMP25N-10,27049,"Goodhue, MN",2018,Number of jobs,0,29505,
CAEMP25N-10,27049,"Goodhue, MN",2019,Number of jobs,0,29533,
CAEMP25N-10,27049,"Goodhue, MN",2020,Number of jobs,0,27759,
CAEMP25N-10,27049,"Goodhue, MN",2021,Number of jobs,0,28694,
CAEMP25N-10,27049,"Goodhue, MN",2022,Number of jobs,0,29569,
CAEMP25N-10,27051,"Grant, MN",2018,Number of jobs,0,3408,
CAEMP25N-10,27051,"Grant, MN",2019,Number of jobs,0,3404,
CAEMP25N-10,27051,"Grant, MN",2020,Number of jobs,0,3306,
CAEMP25N-10,27051,"Grant, MN",2021,Number of jobs,0,3301,
CAEMP25N-10,27051,"Grant, MN",2022,Number of jobs,0,3379,
CAEMP25N-10,27053,"Hennepin, MN",2018,Number of jobs,0,1189375,
CAEMP25N-10,27053,"Hennepin, MN",2019,Number of jobs,0,1193034,
CAEMP25N-10,27053,"Hennepin, MN",2020,Number of jobs,0,1121738,
CAEMP25N-10,27053,"Hennepin, MN",2021,Number of jobs,0,1154858,
CAEMP25N-10,27053,"Hennepin, MN",2022,Number of jobs,0,1201547,
CAEMP25N-10,27055,"Houston, MN",2018,Number of jobs,0,8716,
CAEMP25N-10,27055,"Houston, MN",2019,Number of jobs,0,8686,
CAEMP25N-10,27055,"Houston, MN",2020,Number of jobs,0,8528,
CAEMP25N-10,27055,"Houston, MN",2021,Number of jobs,0,8779,
CAEMP25N-10,27055,"Houston, MN",2022,Number of jobs,0,8712,
CAEMP25N-10,27057,"Hubbard, MN",2018,Number of jobs,0,9556,
CAEMP25N-10,27057,"Hubbard, MN",2019,Number of jobs,0,9567,
CAEMP25N-10,27057,"Hubbard, MN",2020,Number of jobs,0,9226,
CAEMP25N-10,27057,"Hubbard, MN",2021,Number of jobs,0,9565,
CAEMP25N-10,27057,"Hubbard, MN",2022,Number of jobs,0,9769,
CAEMP25N-10,27059,"Isanti, MN",2018,Number of jobs,0,16443,
CAEMP25N-10,27059,"Isanti, MN",2019,Number of jobs,0,16615,
CAEMP25N-10,27059,"Isanti, MN",2020,Number of jobs,0,16507,
CAEMP25N-10,27059,"Isanti, MN",2021,Number of jobs,0,16899,
CAEMP25N-10,27059,"Isanti, MN",2022,Number of jobs,0,17384,
CAEMP25N-10,27061,"Itasca, MN",2018,Number of jobs,0,22072,
CAEMP25N-10,27061,"Itasca, MN",2019,Number of jobs,0,22040,
CAEMP25N-10,27061,"Itasca, MN",2020,Number of jobs,0,21258,
CAEMP25N-10,27061,"Itasca, MN",2021,Number of jobs,0,21667,
CAEMP25N-10,27061,"Itasca, MN",2022,Number of jobs,0,22098,
CAEMP25N-10,27063,"Jackson, MN",2018,Number of jobs,0,7692,
CAEMP25N-10,27063,"Jackson, MN",2019,Number of jobs,0,7746,
CAEMP25N-10,27063,"Jackson, MN",2020,Number of jobs,0,7538,
CAEMP25N-10,27063,"Jackson, MN",2021,Number of jobs,0,7459,
CAEMP25N-10,27063,"Jackson, MN",2022,Number of jobs,0,7532,
CAEMP25N-10,27065,"Kanabec, MN",2018,Number of jobs,0,6229,
CAEMP25N-10,27065,"Kanabec, MN",2019,Number of jobs,0,6383,
CAEMP25N-10,27065,"Kanabec, MN",2020,Number of jobs,0,6178,
CAEMP25N-10,27065,"Kanabec, MN",2021,Number of jobs,0,6366,
CAEMP25N-10,27065,"Kanabec, MN",2022,Number of jobs,0,6585,
CAEMP25N-10,27067,"Kandiyohi, MN",2018,Number of jobs,0,31742,
CAEMP25N-10,27067,"Kandiyohi, MN",2019,Number of jobs,0,30976,
CAEMP25N-10,27067,"Kandiyohi, MN",2020,Number of jobs,0,30425,
CAEMP25N-10,27067,"Kandiyohi, MN",2021,Number of jobs,0,29701,
CAEMP25N-10,27067,"Kandiyohi, MN",2022,Number of jobs,0,30272,
CAEMP25N-10,27069,"Kittson, MN",2018,Number of jobs,0,2689,
CAEMP25N-10,27069,"Kittson, MN",2019,Number of jobs,0,2712,
CAEMP25N-10,27069,"Kittson, MN",2020,Number of jobs,0,2636,
CAEMP25N-10,27069,"Kittson, MN",2021,Number of jobs,0,2662,
CAEMP25N-10,27069,"Kittson, MN",2022,Number of jobs,0,2673,
CAEMP25N-10,27071,"Koochiching, MN",2018,Number of jobs,0,6155,
CAEMP25N-10,27071,"Koochiching, MN",2019,Number of jobs,0,6170,
CAEMP25N-10,27071,"Koochiching, MN",2020,Number of jobs,0,5712,
CAEMP25N-10,27071,"Koochiching, MN",2021,Number of jobs,0,5805,
CAEMP25N-10,27071,"Koochiching, MN",2022,Number of jobs,0,6068,
CAEMP25N-10,27073,"Lac qui Parle, MN",2018,Number of jobs,0,4191,
CAEMP25N-10,27073,"Lac qui Parle, MN",2019,Number of jobs,0,4137,
CAEMP25N-10,27073,"Lac qui Parle, MN",2020,Number of jobs,0,4034,
CAEMP25N-10,27073,"Lac qui Parle, MN",2021,Number of jobs,0,4038,
CAEMP25N-10,27073,"Lac qui Parle, MN",2022,Number of jobs,0,4166,
CAEMP25N-10,27075,"Lake, MN",2018,Number of jobs,0,6021,
CAEMP25N-10,27075,"Lake, MN",2019,Number of jobs,0,5886,
CAEMP25N-10,27075,"Lake, MN",2020,Number of jobs,0,5449,
CAEMP25N-10,27075,"Lake, MN",2021,Number of jobs,0,5682,
CAEMP25N-10,27075,"Lake, MN",2022,Number of jobs,0,5648,
CAEMP25N-10,27077,"Lake of the Woods, MN",2018,Number of jobs,0,2496,
CAEMP25N-10,27077,"Lake of the Woods, MN",2019,Number of jobs,0,2509,
CAEMP25N-10,27077,"Lake of the Woods, MN",2020,Number of jobs,0,2386,
CAEMP25N-10,27077,"Lake of the Woods, MN",2021,Number of jobs,0,2432,
CAEMP25N-10,27077,"Lake of the Woods, MN",2022,Number of jobs,0,2477,
CAEMP25N-10,27079,"Le Sueur, MN",2018,Number of jobs,0,13492,
CAEMP25N-10,27079,"Le Sueur, MN",2019,Number of jobs,0,13552,
CAEMP25N-10,27079,"Le Sueur, MN",2020,Number of jobs,0,13282,
CAEMP25N-10,27079,"Le Sueur, MN",2021,Number of jobs,0,13501,
CAEMP25N-10,27079,"Le Sueur, MN",2022,Number of jobs,0,13703,
CAEMP25N-10,27081,"Lincoln, MN",2018,Number of jobs,0,3279,
CAEMP25N-10,27081,"Lincoln, MN",2019,Number of jobs,0,3285,
CAEMP25N-10,27081,"Lincoln, MN",2020,Number of jobs,0,3071,
CAEMP25N-10,27081,"Lincoln, MN",2021,Number of jobs,0,3138,
CAEMP25N-10,27081,"Lincoln, MN",2022,Number of jobs,0,3197,
CAEMP25N-10,27083,"Lyon, MN",2018,Number of jobs,0,19212,
CAEMP25N-10,27083,"Lyon, MN",2019,Number of jobs,0,18937,
CAEMP25N-10,27083,"Lyon, MN",2020,Number of jobs,0,17836,
CAEMP25N-10,27083,"Lyon, MN",2021,Number of jobs,0,18281,
CAEMP25N-10,27083,"Lyon, MN",2022,Number of jobs,0,18760,
CAEMP25N-10,27085,"McLeod, MN",2018,Number of jobs,0,22197,
CAEMP25N-10,27085,"McLeod, MN",2019,Number of jobs,0,21764,
CAEMP25N-10,27085,"McLeod, MN",2020,Number of jobs,0,20864,
CAEMP25N-10,27085,"McLeod, MN",2021,Number of jobs,0,21364,
CAEMP25N-10,27085,"McLeod, MN",2022,Number of jobs,0,22019,
CAEMP25N-10,27087,"Mahnomen, MN",2018,Number of jobs,0,2779,
CAEMP25N-10,27087,"Mahnomen, MN",2019,Number of jobs,0,2745,
CAEMP25N-10,27087,"Mahnomen, MN",2020,Number of jobs,0,2345,
CAEMP25N-10,27087,"Mahnomen, MN",2021,Number of jobs,0,2500,
CAEMP25N-10,27087,"Mahnomen, MN",2022,Number of jobs,0,2584,
CAEMP25N-10,27089,"Marshall, MN",2018,Number of jobs,0,4461,
CAEMP25N-10,27089,"Marshall, MN",2019,Number of jobs,0,4427,
CAEMP25N-10,27089,"Marshall, MN",2020,Number of jobs,0,4420,
CAEMP25N-10,27089,"Marshall, MN",2021,Number of jobs,0,4491,
CAEMP25N-10,27089,"Marshall, MN",2022,Number of jobs,0,4605,
CAEMP25N-10,27091,"Martin, MN",2018,Number of jobs,0,12699,
CAEMP25N-10,27091,"Martin, MN",2019,Number of jobs,0,12429,
CAEMP25N-10,27091,"Martin, MN",2020,Number of jobs,0,11945,
CAEMP25N-10,27091,"Martin, MN",2021,Number of jobs,0,11983,
CAEMP25N-10,27091,"Martin, MN",2022,Number of jobs,0,12378,
CAEMP25N-10,27093,"Meeker, MN",2018,Number of jobs,0,11514,
CAEMP25N-10,27093,"Meeker, MN",2019,Number of jobs,0,11541,
CAEMP25N-10,27093,"Meeker, MN",2020,Number of jobs,0,11215,
CAEMP25N-10,27093,"Meeker, MN",2021,Number of jobs,0,11447,
CAEMP25N-10,27093,"Meeker, MN",2022,Number of jobs,0,12098,
CAEMP25N-10,27095,"Mille Lacs, MN",2018,Number of jobs,0,13355,
CAEMP25N-10,27095,"Mille Lacs, MN",2019,Number of jobs,0,13223,
CAEMP25N-10,27095,"Mille Lacs, MN",2020,Number of jobs,0,12221,
CAEMP25N-10,27095,"Mille Lacs, MN",2021,Number of jobs,0,12954,
CAEMP25N-10,27095,"Mille Lacs, MN",2022,Number of jobs,0,13204,
CAEMP25N-10,27097,"Morrison, MN",2018,Number of jobs,0,17288,
CAEMP25N-10,27097,"Morrison, MN",2019,Number of jobs,0,17174,
CAEMP25N-10,27097,"Morrison, MN",2020,Number of jobs,0,16967,
CAEMP25N-10,27097,"Morrison, MN",2021,Number of jobs,0,17174,
CAEMP25N-10,27097,"Morrison, MN",2022,Number of jobs,0,17165,
CAEMP25N-10,27099,"Mower, MN",2018,Number of jobs,0,21534,
CAEMP25N-10,27099,"Mower, MN",2019,Number of jobs,0,21441,
CAEMP25N-10,27099,"Mower, MN",2020,Number of jobs,0,20937,
CAEMP25N-10,27099,"Mower, MN",2021,Number of jobs,0,21338,
CAEMP25N-10,27099,"Mower, MN",2022,Number of jobs,0,21756,
CAEMP25N-10,27101,"Murray, MN",2018,Number of jobs,0,5278,
CAEMP25N-10,27101,"Murray, MN",2019,Number of jobs,0,5177,
CAEMP25N-10,27101,"Murray, MN",2020,Number of jobs,0,5063,
CAEMP25N-10,27101,"Murray, MN",2021,Number of jobs,0,5089,
CAEMP25N-10,27101,"Murray, MN",2022,Number of jobs,0,5162,
CAEMP25N-10,27103,"Nicollet, MN",2018,Number of jobs,0,21149,
CAEMP25N-10,27103,"Nicollet, MN",2019,Number of jobs,0,21149,
CAEMP25N-10,27103,"Nicollet, MN",2020,Number of jobs,0,20326,
CAEMP25N-10,27103,"Nicollet, MN",2021,Number of jobs,0,20703,
CAEMP25N-10,27103,"Nicollet, MN",2022,Number of jobs,0,21294,
CAEMP25N-10,27105,"Nobles, MN",2018,Number of jobs,0,13890,
CAEMP25N-10,27105,"Nobles, MN",2019,Number of jobs,0,13774,
CAEMP25N-10,27105,"Nobles, MN",2020,Number of jobs,0,13701,
CAEMP25N-10,27105,"Nobles, MN",2021,Number of jobs,0,13731,
CAEMP25N-10,27105,"Nobles, MN",2022,Number of jobs,0,13773,
CAEMP25N-10,27107,"Norman, MN",2018,Number of jobs,0,3269,
CAEMP25N-10,27107,"Norman, MN",2019,Number of jobs,0,3194,
CAEMP25N-10,27107,"Norman, MN",2020,Number of jobs,0,3164,
CAEMP25N-10,27107,"Norman, MN",2021,Number of jobs,0,3231,
CAEMP25N-10,27107,"Norman, MN",2022,Number of jobs,0,3302,
CAEMP25N-10,27109,"Olmsted, MN",2018,Number of jobs,0,122382,
CAEMP25N-10,27109,"Olmsted, MN",2019,Number of jobs,0,123637,
CAEMP25N-10,27109,"Olmsted, MN",2020,Number of jobs,0,120022,
CAEMP25N-10,27109,"Olmsted, MN",2021,Number of jobs,0,123940,
CAEMP25N-10,27109,"Olmsted, MN",2022,Number of jobs,0,127181,
CAEMP25N-10,27111,"Otter Tail, MN",2018,Number of jobs,0,35168,
CAEMP25N-10,27111,"Otter Tail, MN",2019,Number of jobs,0,34795,
CAEMP25N-10,27111,"Otter Tail, MN",2020,Number of jobs,0,34094,
CAEMP25N-10,27111,"Otter Tail, MN",2021,Number of jobs,0,34859,
CAEMP25N-10,27111,"Otter Tail, MN",2022,Number of jobs,0,35682,
CAEMP25N-10,27113,"Pennington, MN",2018,Number of jobs,0,13006,
CAEMP25N-10,27113,"Pennington, MN",2019,Number of jobs,0,12781,
CAEMP25N-10,27113,"Pennington, MN",2020,Number of jobs,0,12192,
CAEMP25N-10,27113,"Pennington, MN",2021,Number of jobs,0,12579,
CAEMP25N-10,27113,"Pennington, MN",2022,Number of jobs,0,12834,
CAEMP25N-10,27115,"Pine, MN",2018,Number of jobs,0,12335,
CAEMP25N-10,27115,"Pine, MN",2019,Number of jobs,0,12280,
CAEMP25N-10,27115,"Pine, MN",2020,Number of jobs,0,11336,
CAEMP25N-10,27115,"Pine, MN",2021,Number of jobs,0,11666,
CAEMP25N-10,27115,"Pine, MN",2022,Number of jobs,0,12028,
CAEMP25N-10,27117,"Pipestone, MN",2018,Number of jobs,0,6636,
CAEMP25N-10,27117,"Pipestone, MN",2019,Number of jobs,0,6706,
CAEMP25N-10,27117,"Pipestone, MN",2020,Number of jobs,0,6168,
CAEMP25N-10,27117,"Pipestone, MN",2021,Number of jobs,0,6176,
CAEMP25N-10,27117,"Pipestone, MN",2022,Number of jobs,0,6405,
CAEMP25N-10,27119,"Polk, MN",2018,Number of jobs,0,17790,
CAEMP25N-10,27119,"Polk, MN",2019,Number of jobs,0,17681,
CAEMP25N-10,27119,"Polk, MN",2020,Number of jobs,0,17045,
CAEMP25N-10,27119,"Polk, MN",2021,Number of jobs,0,17152,
CAEMP25N-10,27119,"Polk, MN",2022,Number of jobs,0,17401,
CAEMP25N-10,27121,"Pope, MN",2018,Number of jobs,0,7248,
CAEMP25N-10,27121,"Pope, MN",2019,Number of jobs,0,7352,
CAEMP25N-10,27121,"Pope, MN",2020,Number of jobs,0,7096,
CAEMP25N-10,27121,"Pope, MN",2021,Number of jobs,0,7203,
CAEMP25N-10,27121,"Pope, MN",2022,Number of jobs,0,7383,
CAEMP25N-10,27123,"Ramsey, MN",2018,Number of jobs,0,421808,
CAEMP25N-10,27123,"Ramsey, MN",2019,Number of jobs,0,422191,
CAEMP25N-10,27123,"Ramsey, MN",2020,Number of jobs,0,396196,
CAEMP25N-10,27123,"Ramsey, MN",2021,Number of jobs,0,403318,
CAEMP25N-10,27123,"Ramsey, MN",2022,Number of jobs,0,420291,
CAEMP25N-10,27125,"Red Lake, MN",2018,Number of jobs,0,1800,
CAEMP25N-10,27125,"Red Lake, MN",2019,Number of jobs,0,1785,
CAEMP25N-10,27125,"Red Lake, MN",2020,Number of jobs,0,1762,
CAEMP25N-10,27125,"Red Lake, MN",2021,Number of jobs,0,1748,
CAEMP25N-10,27125,"Red Lake, MN",2022,Number of jobs,0,1728,
CAEMP25N-10,27127,"Redwood, MN",2018,Number of jobs,0,9309,
CAEMP25N-10,27127,"Redwood, MN",2019,Number of jobs,0,9379,
CAEMP25N-10,27127,"Redwood, MN",2020,Number of jobs,0,9164,
CAEMP25N-10,27127,"Redwood, MN",2021,Number of jobs,0,9309,
CAEMP25N-10,27127,"Redwood, MN",2022,Number of jobs,0,9537,
CAEMP25N-10,27129,"Renville, MN",2018,Number of jobs,0,8845,
CAEMP25N-10,27129,"Renville, MN",2019,Number of jobs,0,8774,
CAEMP25N-10,27129,"Renville, MN",2020,Number of jobs,0,8391,
CAEMP25N-10,27129,"Renville, MN",2021,Number of jobs,0,8631,
CAEMP25N-10,27129,"Renville, MN",2022,Number of jobs,0,8674,
CAEMP25N-10,27131,"Rice, MN",2018,Number of jobs,0,35393,
CAEMP25N-10,27131,"Rice, MN",2019,Number of jobs,0,35106,
CAEMP25N-10,27131,"Rice, MN",2020,Number of jobs,0,34191,
CAEMP25N-10,27131,"Rice, MN",2021,Number of jobs,0,34811,
CAEMP25N-10,27131,"Rice, MN",2022,Number of jobs,0,35859,
CAEMP25N-10,27133,"Rock, MN",2018,Number of jobs,0,5692,
CAEMP25N-10,27133,"Rock, MN",2019,Number of jobs,0,5586,
CAEMP25N-10,27133,"Rock, MN",2020,Number of jobs,0,5662,
CAEMP25N-10,27133,"Rock, MN",2021,Number of jobs,0,5893,
CAEMP25N-10,27133,"Rock, MN",2022,Number of jobs,0,6030,
CAEMP25N-10,27135,"Roseau, MN",2018,Number of jobs,0,11118,
CAEMP25N-10,27135,"Roseau, MN",2019,Number of jobs,0,10905,
CAEMP25N-10,27135,"Roseau, MN",2020,Number of jobs,0,10588,
CAEMP25N-10,27135,"Roseau, MN",2021,Number of jobs,0,10922,
CAEMP25N-10,27135,"Roseau, MN",2022,Number of jobs,0,11147,
CAEMP25N-10,27137,"St. Louis, MN",2018,Number of jobs,0,124958,
CAEMP25N-10,27137,"St. Louis, MN",2019,Number of jobs,0,124486,
CAEMP25N-10,27137,"St. Louis, MN",2020,Number of jobs,0,115816,
CAEMP25N-10,27137,"St. Louis, MN",2021,Number of jobs,0,119096,
CAEMP25N-10,27137,"St. Louis, MN",2022,Number of jobs,0,122185,
CAEMP25N-10,27139,"Scott, MN",2018,Number of jobs,0,77081,
CAEMP25N-10,27139,"Scott, MN",2019,Number of jobs,0,77481,
CAEMP25N-10,27139,"Scott, MN",2020,Number of jobs,0,76029,
CAEMP25N-10,27139,"Scott, MN",2021,Number of jobs,0,80908,
CAEMP25N-10,27139,"Scott, MN",2022,Number of jobs,0,85909,
CAEMP25N-10,27141,"Sherburne, MN",2018,Number of jobs,0,38092,
CAEMP25N-10,27141,"Sherburne, MN",2019,Number of jobs,0,38044,
CAEMP25N-10,27141,"Sherburne, MN",2020,Number of jobs,0,37376,
CAEMP25N-10,27141,"Sherburne, MN",2021,Number of jobs,0,39007,
CAEMP25N-10,27141,"Sherburne, MN",2022,Number of jobs,0,40886,
CAEMP25N-10,27143,"Sibley, MN",2018,Number of jobs,0,6840,
CAEMP25N-10,27143,"Sibley, MN",2019,Number of jobs,0,6853,
CAEMP25N-10,27143,"Sibley, MN",2020,Number of jobs,0,6352,
CAEMP25N-10,27143,"Sibley, MN",2021,Number of jobs,0,6425,
CAEMP25N-10,27143,"Sibley, MN",2022,Number of jobs,0,6537,
CAEMP25N-10,27145,"Stearns, MN",2018,Number of jobs,0,115074,
CAEMP25N-10,27145,"Stearns, MN",2019,Number of jobs,0,115602,
CAEMP25N-10,27145,"Stearns, MN",2020,Number of jobs,0,110079,
CAEMP25N-10,27145,"Stearns, MN",2021,Number of jobs,0,111683,
CAEMP25N-10,27145,"Stearns, MN",2022,Number of jobs,0,115283,
CAEMP25N-10,27147,"Steele, MN",2018,Number of jobs,0,26764,
CAEMP25N-10,27147,"Steele, MN",2019,Number of jobs,0,27564,
CAEMP25N-10,27147,"Steele, MN",2020,Number of jobs,0,25374,
CAEMP25N-10,27147,"Steele, MN",2021,Number of jobs,0,25831,
CAEMP25N-10,27147,"Steele, MN",2022,Number of jobs,0,25062,
CAEMP25N-10,27149,"Stevens, MN",2018,Number of jobs,0,7011,
CAEMP25N-10,27149,"Stevens, MN",2019,Number of jobs,0,6957,
CAEMP25N-10,27149,"Stevens, MN",2020,Number of jobs,0,6842,
CAEMP25N-10,27149,"Stevens, MN",2021,Number of jobs,0,6886,
CAEMP25N-10,27149,"Stevens, MN",2022,Number of jobs,0,6995,
CAEMP25N-10,27151,"Swift, MN",2018,Number of jobs,0,5805,
CAEMP25N-10,27151,"Swift, MN",2019,Number of jobs,0,5668,
CAEMP25N-10,27151,"Swift, MN",2020,Number of jobs,0,5425,
CAEMP25N-10,27151,"Swift, MN",2021,Number of jobs,0,5551,
CAEMP25N-10,27151,"Swift, MN",2022,Number of jobs,0,5827,
CAEMP25N-10,27153,"Todd, MN",2018,Number of jobs,0,11223,
CAEMP25N-10,27153,"Todd, MN",2019,Number of jobs,0,11387,
CAEMP25N-10,27153,"Todd, MN",2020,Number of jobs,0,11183,
CAEMP25N-10,27153,"Todd, MN",2021,Number of jobs,0,11411,
CAEMP25N-10,27153,"Todd, MN",2022,Number of jobs,0,11600,
CAEMP25N-10,27155,"Traverse, MN",2018,Number of jobs,0,2192,
